170204|2026-04-20|202418801|PRESENT
170204|2026-04-20|202418802|PRESENT
170204|2026-04-20|202418803|PRESENT
170204|2026-04-20|202418804|PRESENT
170204|2026-04-20|202418805|PRESENT
170204|2026-04-20|202418852|PRESENT
170204|2026-04-20|202418807|PRESENT
170204|2026-04-20|202418808|PRESENT
170204|2026-04-20|202418809|PRESENT
170204|2026-04-20|202418810|PRESENT
170204|2026-04-20|202418811|PRESENT
170204|2026-04-20|202418812|PRESENT
170204|2026-04-20|202418813|PRESENT
170204|2026-04-20|202418814|PRESENT
170204|2026-04-20|202418815|PRESENT
170204|2026-04-20|202418816|PRESENT
170204|2026-04-20|202418817|PRESENT
170204|2026-04-20|202418818|EXCUSED_ABSENCE
170204|2026-04-20|202418819|PRESENT
170204|2026-04-20|202418820|PRESENT
170204|2026-04-20|202418821|PRESENT
170204|2026-04-20|202418822|PRESENT
170204|2026-04-20|202418823|PRESENT
170204|2026-04-20|202418824|PRESENT
170204|2026-04-20|202418825|PRESENT
170204|2026-04-20|202418826|PRESENT
170204|2026-04-20|202418827|PRESENT
170204|2026-04-20|202418828|UNEXCUSED_ABSENCE
170204|2026-04-20|202418829|PRESENT
170204|2026-04-20|202418830|PRESENT
170204|2026-04-20|202418831|PRESENT
170204|2026-04-20|202418832|PRESENT
170204|2026-04-20|202418833|PRESENT
170204|2026-04-20|202418834|PRESENT
170204|2026-04-20|202418835|PRESENT
170204|2026-04-20|202418836|PRESENT
170204|2026-04-20|202418837|PRESENT
170204|2026-04-27|202418969|PRESENT
170204|2026-04-27|202418904|PRESENT
170204|2026-04-27|202418885|PRESENT
170204|2026-04-27|202418801|PRESENT
170204|2026-04-27|202418802|PRESENT
170204|2026-04-27|202418803|PRESENT
170204|2026-04-27|202418804|PRESENT
170204|2026-04-27|202418805|PRESENT
170204|2026-04-27|202418852|EXCUSED_ABSENCE
170204|2026-04-27|202418807|PRESENT
170204|2026-04-27|202418808|PRESENT
170204|2026-04-27|202418809|PRESENT
170204|2026-04-27|202418810|PRESENT
170204|2026-04-27|202418811|PRESENT
170204|2026-04-27|202418812|PRESENT
170204|2026-04-27|202418813|PRESENT
170204|2026-04-27|202418814|PRESENT
170204|2026-04-27|202418815|PRESENT
170204|2026-04-27|202418816|UNEXCUSED_ABSENCE
170204|2026-04-27|202418817|PRESENT
170204|2026-04-27|202418818|PRESENT
170204|2026-04-27|202418819|PRESENT
170204|2026-04-27|202418820|PRESENT
170204|2026-04-27|202418821|PRESENT
170204|2026-04-27|202418822|PRESENT
170204|2026-04-27|202418823|PRESENT
170204|2026-04-27|202418824|PRESENT
170204|2026-04-27|202418825|PRESENT
170204|2026-04-27|202418826|PRESENT
170204|2026-04-27|202418827|PRESENT
170204|2026-04-27|202418828|PRESENT
170204|2026-04-27|202418829|PRESENT
170204|2026-04-27|202418830|PRESENT
170204|2026-04-27|202418831|PRESENT
170204|2026-04-27|202418832|PRESENT
170204|2026-04-27|202418833|PRESENT
170204|2026-04-27|202418834|PRESENT
170204|2026-04-27|202418835|EXCUSED_ABSENCE
170204|2026-04-27|202418836|PRESENT
170204|2026-04-27|202418837|PRESENT
170203|2026-02-25|202418969|PRESENT
170203|2026-02-25|202418904|PRESENT
170203|2026-02-25|202418885|PRESENT
170203|2026-02-25|202418801|PRESENT
170203|2026-02-25|202418802|PRESENT
170203|2026-02-25|202418803|PRESENT
170203|2026-02-25|202418804|EXCUSED_ABSENCE
170203|2026-02-25|202418805|PRESENT
170203|2026-02-25|202418807|PRESENT
170203|2026-02-25|202418808|PRESENT
170203|2026-02-25|202418809|PRESENT
170203|2026-02-25|202418810|PRESENT
170203|2026-02-25|202418811|PRESENT
170203|2026-02-25|202418812|PRESENT
170203|2026-02-25|202418813|PRESENT
170203|2026-02-25|202418814|UNEXCUSED_ABSENCE
170203|2026-02-25|202418815|PRESENT
170203|2026-02-25|202418816|PRESENT
170203|2026-02-25|202418817|PRESENT
170203|2026-02-25|202418818|PRESENT
170203|2026-02-25|202418819|PRESENT
170203|2026-02-25|202418820|PRESENT
170203|2026-02-25|202418821|PRESENT
170203|2026-02-25|202418822|PRESENT
170203|2026-02-25|202418823|PRESENT
170203|2026-02-25|202418824|PRESENT
170203|2026-02-25|202418825|PRESENT
170203|2026-02-25|202418826|PRESENT
170203|2026-02-25|202418827|PRESENT
170203|2026-02-25|202418828|PRESENT
170203|2026-02-25|202418829|PRESENT
170203|2026-02-25|202418830|PRESENT
170203|2026-02-25|202418831|PRESENT
170203|2026-02-25|202418832|PRESENT
170203|2026-02-25|202418833|EXCUSED_ABSENCE
170203|2026-02-25|202418834|PRESENT
170203|2026-02-25|202418835|PRESENT
170203|2026-02-25|202418836|PRESENT
170203|2026-02-25|202418837|PRESENT
170203|2026-03-04|202418969|PRESENT
170203|2026-03-04|202418904|PRESENT
170203|2026-03-04|202418885|PRESENT
170203|2026-03-04|202418801|PRESENT
170203|2026-03-04|202418802|UNEXCUSED_ABSENCE
170203|2026-03-04|202418803|PRESENT
170203|2026-03-04|202418804|PRESENT
170203|2026-03-04|202418805|PRESENT
170203|2026-03-04|202418807|PRESENT
170203|2026-03-04|202418808|PRESENT
170203|2026-03-04|202418809|PRESENT
170203|2026-03-04|202418810|PRESENT
170203|2026-03-04|202418811|PRESENT
170203|2026-03-04|202418812|PRESENT
170203|2026-03-04|202418813|PRESENT
170203|2026-03-04|202418814|PRESENT
170203|2026-03-04|202418815|PRESENT
170203|2026-03-04|202418816|PRESENT
170203|2026-03-04|202418817|PRESENT
170203|2026-03-04|202418818|PRESENT
170203|2026-03-04|202418819|PRESENT
170203|2026-03-04|202418820|PRESENT
170203|2026-03-04|202418821|EXCUSED_ABSENCE
170203|2026-03-04|202418822|PRESENT
170203|2026-03-04|202418823|PRESENT
170203|2026-03-04|202418824|PRESENT
170203|2026-03-04|202418825|PRESENT
170203|2026-03-04|202418826|PRESENT
170203|2026-03-04|202418827|PRESENT
170203|2026-03-04|202418828|PRESENT
170203|2026-03-04|202418829|PRESENT
170203|2026-03-04|202418830|PRESENT
170203|2026-03-04|202418831|UNEXCUSED_ABSENCE
170203|2026-03-04|202418832|PRESENT
170203|2026-03-04|202418833|PRESENT
170203|2026-03-04|202418834|PRESENT
170203|2026-03-04|202418835|PRESENT
170203|2026-03-04|202418836|PRESENT
170203|2026-03-04|202418837|PRESENT
170203|2026-03-11|202418969|PRESENT
170203|2026-03-11|202418904|PRESENT
170203|2026-03-11|202418885|PRESENT
170203|2026-03-11|202418801|PRESENT
170203|2026-03-11|202418802|PRESENT
170203|2026-03-11|202418803|PRESENT
170203|2026-03-11|202418804|PRESENT
170203|2026-03-11|202418805|PRESENT
170203|2026-03-11|202418807|PRESENT
170203|2026-03-11|202418808|PRESENT
170203|2026-03-11|202418809|EXCUSED_ABSENCE
170203|2026-03-11|202418810|PRESENT
170203|2026-03-11|202418811|PRESENT
170203|2026-03-11|202418812|PRESENT
170203|2026-03-11|202418813|PRESENT
170203|2026-03-11|202418814|PRESENT
170203|2026-03-11|202418815|PRESENT
170203|2026-03-11|202418816|PRESENT
170203|2026-03-11|202418817|PRESENT
170203|2026-03-11|202418818|PRESENT
170203|2026-03-11|202418819|UNEXCUSED_ABSENCE
170203|2026-03-11|202418820|PRESENT
170203|2026-03-11|202418821|PRESENT
170203|2026-03-11|202418822|PRESENT
170203|2026-03-11|202418823|PRESENT
170203|2026-03-11|202418824|PRESENT
170203|2026-03-11|202418825|PRESENT
170203|2026-03-11|202418826|PRESENT
170203|2026-03-11|202418827|PRESENT
170203|2026-03-11|202418828|PRESENT
170203|2026-03-11|202418829|PRESENT
170203|2026-03-11|202418830|PRESENT
170203|2026-03-11|202418831|PRESENT
170203|2026-03-11|202418832|PRESENT
170203|2026-03-11|202418833|PRESENT
170203|2026-03-11|202418834|PRESENT
170203|2026-03-11|202418835|PRESENT
170203|2026-03-11|202418836|PRESENT
170203|2026-03-11|202418837|PRESENT
170203|2026-03-18|202418969|PRESENT
170203|2026-03-18|202418904|PRESENT
170203|2026-03-18|202418885|PRESENT
170203|2026-03-18|202418801|PRESENT
170203|2026-03-18|202418802|PRESENT
170203|2026-03-18|202418803|PRESENT
170203|2026-03-18|202418804|PRESENT
170203|2026-03-18|202418805|PRESENT
170203|2026-03-18|202418807|UNEXCUSED_ABSENCE
170203|2026-03-18|202418808|PRESENT
170203|2026-03-18|202418809|PRESENT
170203|2026-03-18|202418810|PRESENT
170203|2026-03-18|202418811|PRESENT
170203|2026-03-18|202418812|PRESENT
170203|2026-03-18|202418813|PRESENT
170203|2026-03-18|202418814|PRESENT
170203|2026-03-18|202418815|PRESENT
170203|2026-03-18|202418816|PRESENT
170203|2026-03-18|202418817|PRESENT
170203|2026-03-18|202418818|PRESENT
170203|2026-03-18|202418819|PRESENT
170203|2026-03-18|202418820|PRESENT
170203|2026-03-18|202418821|PRESENT
170203|2026-03-18|202418822|PRESENT
170203|2026-03-18|202418823|PRESENT
170203|2026-03-18|202418824|PRESENT
170203|2026-03-18|202418825|PRESENT
170203|2026-03-18|202418826|EXCUSED_ABSENCE
170203|2026-03-18|202418827|PRESENT
170203|2026-03-18|202418828|PRESENT
170203|2026-03-18|202418829|PRESENT
170203|2026-03-18|202418830|PRESENT
170203|2026-03-18|202418831|PRESENT
170203|2026-03-18|202418832|PRESENT
170203|2026-03-18|202418833|PRESENT
170203|2026-03-18|202418834|PRESENT
170203|2026-03-18|202418835|PRESENT
170203|2026-03-18|202418836|UNEXCUSED_ABSENCE
170203|2026-03-18|202418837|PRESENT
170203|2026-03-25|202418969|PRESENT
170203|2026-03-25|202418904|PRESENT
170203|2026-03-25|202418885|PRESENT
170203|2026-03-25|202418801|PRESENT
170203|2026-03-25|202418802|PRESENT
170203|2026-03-25|202418803|PRESENT
170203|2026-03-25|202418804|PRESENT
170203|2026-03-25|202418805|PRESENT
170203|2026-03-25|202418807|PRESENT
170203|2026-03-25|202418808|PRESENT
170203|2026-03-25|202418809|PRESENT
170203|2026-03-25|202418810|PRESENT
170203|2026-03-25|202418811|PRESENT
170203|2026-03-25|202418812|PRESENT
170203|2026-03-25|202418813|PRESENT
170203|2026-03-25|202418814|EXCUSED_ABSENCE
170203|2026-03-25|202418815|PRESENT
170203|2026-03-25|202418816|PRESENT
170203|2026-03-25|202418817|PRESENT
170203|2026-03-25|202418818|PRESENT
170203|2026-03-25|202418819|PRESENT
170203|2026-03-25|202418820|PRESENT
170203|2026-03-25|202418821|PRESENT
170203|2026-03-25|202418822|PRESENT
170203|2026-03-25|202418823|PRESENT
170203|2026-03-25|202418824|UNEXCUSED_ABSENCE
170203|2026-03-25|202418825|PRESENT
170203|2026-03-25|202418826|PRESENT
170203|2026-03-25|202418827|PRESENT
170203|2026-03-25|202418828|PRESENT
170203|2026-03-25|202418829|PRESENT
170203|2026-03-25|202418830|PRESENT
170203|2026-03-25|202418831|PRESENT
170203|2026-03-25|202418832|PRESENT
170203|2026-03-25|202418833|PRESENT
170203|2026-03-25|202418834|PRESENT
170203|2026-03-25|202418835|PRESENT
170203|2026-03-25|202418836|PRESENT
170203|2026-03-25|202418837|PRESENT
170203|2026-04-01|202418969|PRESENT
170203|2026-04-01|202418904|PRESENT
170203|2026-04-01|202418885|PRESENT
170203|2026-04-01|202418801|PRESENT
170203|2026-04-01|202418802|EXCUSED_ABSENCE
170203|2026-04-01|202418803|PRESENT
170203|2026-04-01|202418804|PRESENT
170203|2026-04-01|202418805|PRESENT
170203|2026-04-01|202418807|PRESENT
170203|2026-04-01|202418808|PRESENT
170203|2026-04-01|202418809|PRESENT
170203|2026-04-01|202418810|PRESENT
170203|2026-04-01|202418811|PRESENT
170203|2026-04-01|202418812|UNEXCUSED_ABSENCE
170203|2026-04-01|202418813|PRESENT
170203|2026-04-01|202418814|PRESENT
170203|2026-04-01|202418815|PRESENT
170203|2026-04-01|202418816|PRESENT
170203|2026-04-01|202418817|PRESENT
170203|2026-04-01|202418818|PRESENT
170203|2026-04-01|202418819|PRESENT
170203|2026-04-01|202418820|PRESENT
170203|2026-04-01|202418821|PRESENT
170203|2026-04-01|202418822|PRESENT
170203|2026-04-01|202418823|PRESENT
170203|2026-04-01|202418824|PRESENT
170203|2026-04-01|202418825|PRESENT
170203|2026-04-01|202418826|PRESENT
170203|2026-04-01|202418827|PRESENT
170203|2026-04-01|202418828|PRESENT
170203|2026-04-01|202418829|PRESENT
170203|2026-04-01|202418830|PRESENT
170203|2026-04-01|202418831|EXCUSED_ABSENCE
170203|2026-04-01|202418832|PRESENT
170203|2026-04-01|202418833|PRESENT
170203|2026-04-01|202418834|PRESENT
170203|2026-04-01|202418835|PRESENT
170203|2026-04-01|202418836|PRESENT
170203|2026-04-01|202418837|PRESENT
170203|2026-04-08|202418969|PRESENT
170203|2026-04-08|202418904|PRESENT
170203|2026-04-08|202418885|UNEXCUSED_ABSENCE
170203|2026-04-08|202418801|PRESENT
170203|2026-04-08|202418802|PRESENT
170203|2026-04-08|202418803|PRESENT
170203|2026-04-08|202418804|PRESENT
170203|2026-04-08|202418805|PRESENT
170203|2026-04-08|202418807|PRESENT
170203|2026-04-08|202418808|PRESENT
170203|2026-04-08|202418809|PRESENT
170203|2026-04-08|202418810|PRESENT
170203|2026-04-08|202418811|PRESENT
170203|2026-04-08|202418812|PRESENT
170203|2026-04-08|202418813|PRESENT
170203|2026-04-08|202418814|PRESENT
170203|2026-04-08|202418815|PRESENT
170203|2026-04-08|202418816|PRESENT
170203|2026-04-08|202418817|PRESENT
170203|2026-04-08|202418818|PRESENT
170203|2026-04-08|202418819|EXCUSED_ABSENCE
170203|2026-04-08|202418820|PRESENT
170203|2026-04-08|202418821|PRESENT
170203|2026-04-08|202418822|PRESENT
170203|2026-04-08|202418823|PRESENT
170203|2026-04-08|202418824|PRESENT
170203|2026-04-08|202418825|PRESENT
170203|2026-04-08|202418826|PRESENT
170203|2026-04-08|202418827|PRESENT
170203|2026-04-08|202418828|PRESENT
170203|2026-04-08|202418829|UNEXCUSED_ABSENCE
170203|2026-04-08|202418830|PRESENT
170203|2026-04-08|202418831|PRESENT
170203|2026-04-08|202418832|PRESENT
170203|2026-04-08|202418833|PRESENT
170203|2026-04-08|202418834|PRESENT
170203|2026-04-08|202418835|PRESENT
170203|2026-04-08|202418836|PRESENT
170203|2026-04-08|202418837|PRESENT
170203|2026-04-15|202418969|PRESENT
170203|2026-04-15|202418904|PRESENT
170203|2026-04-15|202418885|PRESENT
170203|2026-04-15|202418801|PRESENT
170203|2026-04-15|202418802|PRESENT
